"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
P107578,Contract,"MET OFFICE",Awarded,2020-06-01T16:02:10Z,"IT System Services","Contract awarded following further competition under G-Cloud 10.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,22/01/2020,31/01/2021,21/01/2020,NO,,Yes,No,No,Services,39000,,21/01/2020,39000,"[CIPHR|ABBEY HOUSE
28-30 CHAPEL STREET 
MARLOW 
SL7 1DD|COMPANIES_HOUSE|04616229|Yes|No]",,22/01/2020,31/01/2021,"CallOffFromFrameworkAgreement ",
P107622,Contract,"MET OFFICE",Awarded,2020-06-01T15:45:47Z,"IT Implementation Services","Contract called off from Government Framework DOS4.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,01/02/2020,30/04/2020,31/01/2020,NO,,Yes,No,No,Services,129000,,31/01/2020,129000,"[ROWE IT LTD|SYMONA 
STATION ROAD 
LISKEARD 
PL14 4BY|NONE_OTHER||Yes|No]",,01/02/2020,30/04/2020,"CallOffFromFrameworkAgreement ",
P107600,Contract,"MET OFFICE",Awarded,2020-06-01T15:41:03Z,"Creative campaign implementation services","Creative campaign implementation services.",,,"South West","79340000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,29/01/2020,31/03/2020,28/01/2020,NO,,Yes,No,No,Services,33826,,28/01/2020,33826,"[BI-DESIGN EUROPE LTD|4 DUCIE ROAD
LAWRENCE HILL 
BRISTOL 
BS5 0AT|COMPANIES_HOUSE|04224297|Yes|No]",,29/01/2020,31/03/2020,"SingleTenderActionNonOJEU ",
P107511,Contract,"MET OFFICE",Awarded,2020-06-01T14:47:10Z,"IT Cloud Services","Contract called off from Government framework G-Cloud 9.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,14/01/2020,31/03/2020,13/01/2020,NO,,Yes,No,No,Services,151000,,13/01/2020,151000,"[AMAZON WEB SERVICES INC|PO BOX 84023
SEATTLE 
WA
98124-8423|NONE_OTHER||No|No]",,14/01/2020,31/03/2020,"CallOffFromFrameworkAgreement ",
P107565,Contract,"MET OFFICE",Awarded,2020-06-01T14:43:30Z,"Digital Services","Contract called off following further-competition under Government framework DOS2.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,18/01/2020,31/12/2020,17/01/2020,NO,,Yes,No,No,Services,389850,,17/01/2020,389850,"[LANDMARK INFORMATION GROUP LTD|5-7 EAGLE WAY
EXETER
EX2 7HY|NONE_OTHER||No|No]",,18/01/2020,31/12/2020,"CallOffFromFrameworkAgreement ",
P107632,Contract,"MET OFFICE",Awarded,2020-06-01T14:27:02Z,"IT Services","Contract called off from Government framework DOS4.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,01/02/2020,30/04/2020,31/01/2020,NO,,Yes,No,No,Services,39300,,31/01/2020,39300,"[ROWE IT LTD|SYMONA 
STATION ROAD 
LISKEARD
PL144BY|NONE_OTHER||Yes|No]",,01/02/2020,30/04/2020,"CallOffFromFrameworkAgreement ",
P107626,Contract,"MET OFFICE",Awarded,2020-05-29T14:27:31Z,"IT Implementation Services","Contract called off from Government Framework DOS4.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,31/01/2020,31/05/2020,30/01/2020,NO,,Yes,No,No,Services,14750,,30/01/2020,14750,"[ROWE IT LTD|SYMONA 
STATION ROAD 
LISKEARD 
PL14 4BY|NONE_OTHER||Yes|No]",,31/01/2020,31/05/2020,"CallOffFromFrameworkAgreement ",
P107583,Contract,"MET OFFICE",Awarded,2020-05-29T14:23:30Z,"Software Support Services","Microsoft unified support services.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,23/01/2020,31/01/2021,22/01/2020,NO,,Yes,No,No,Services,74000,,22/01/2020,74000,"[MICROSOFT LTD|MICROSOFT CAMPUS
THAMES VALLEY PARK
READING 
BERKS
RG6 1WG|COMPANIES_HOUSE|01624297|No|No]",,23/01/2020,31/01/2021,"SingleTenderActionNonOJEU ",
P107498,Contract,"MET OFFICE",Awarded,2020-05-27T16:34:26Z,"IT Implementation Services","Contract called off from Government framework G-Cloud 11.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,10/01/2020,28/02/2020,09/01/2020,NO,,Yes,No,No,Services,53700,,09/01/2020,53700,"[BAE SYSTEMS APPLIED INTELLIGENCE LIMITEED|SURREY RESEARCH PARK 
GUIDFORD 
SURREY 
GU2 7YP|COMPANIES_HOUSE|1337451|No|No]",,10/01/2020,28/02/2020,"CallOffFromFrameworkAgreement ",
P107625,Contract,"MET OFFICE",Awarded,2020-05-27T16:26:31Z,"Software Development","Contract awarded following further competition under RM1043.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,31/01/2020,28/02/2020,30/01/2020,NO,,Yes,No,No,Services,75172,,30/01/2020,75172,"[CACI LTD|CITY POINT 
TEMPLE GATE 
BRISTOL 
BS1 6PL|COMPANIES_HOUSE|05725549|Yes|No]",,31/01/2020,28/02/2020,"CallOffFromFrameworkAgreement ",
P107627,Contract,"MET OFFICE",Awarded,2020-05-27T16:19:47Z,"IT Services","Contract called off from Government Framework RM1043 - DOS3.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,31/01/2020,30/04/2020,30/01/2020,NO,,Yes,No,No,Services,90000,,30/01/2020,90000,"[ROWE IT|SYMONA 
STATION ROAD 
LISKEARD 
PL144BY|NONE_OTHER||Yes|No]",,31/01/2020,30/04/2020,"CallOffFromFrameworkAgreement ",
P107631,Contract,"MET OFFICE",Awarded,2020-05-27T16:11:37Z,"IT Software Licences","Contract awarded following further competition under Government Framework RM3733.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,01/02/2020,31/01/2022,31/01/2020,NO,,Yes,No,No,Services,753000,,31/01/2020,753000,"[SOFTWAREONE|41-47 HARTFIELD ROAD 
WIMBLEDON
SW19 3RQ|COMPANIES_HOUSE|06629601|Yes|No]",,01/02/2020,31/01/2022,"CallOffFromFrameworkAgreement ",
P107522,Contract,"MET OFFICE",Awarded,2020-05-27T15:59:29Z,"IT Development Services","Contract awarded from Government Framework RM1557.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,15/01/2020,15/02/2020,14/01/2020,NO,,Yes,No,No,Services,10950,,14/01/2020,10950,"[FLYFORM LTD|CAPITAL TOWER
GREYFRIARS ROAD 
CARDIFF
CF10 3AG|NONE_OTHER||Yes|No]",,15/01/2020,15/02/2020,"CallOffFromFrameworkAgreement ",
P107611,Contract,"MET OFFICE",Awarded,2020-05-27T15:54:29Z,"IT Implementation Services","Contract called off from Government Framework RM1043 - DOS 3.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,30/01/2020,31/10/2020,29/01/2020,NO,,Yes,No,No,Services,255650,,29/01/2020,255650,"[ROWE IT LTD|SYMONA 
STATION ROAD 
LISKEARD 
CORNWALL 
PL144BY|COMPANIES_HOUSE|06483308|Yes|No]",,30/01/2020,31/10/2020,"CallOffFromFrameworkAgreement ",
P107594,Contract,"MET OFFICE",Awarded,2020-05-27T15:43:12Z,"IT Cloud Services","Contract awarded following further competition under Government Framework RM3733.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,24/01/2020,31/03/2021,23/01/2020,NO,,Yes,No,No,Services,62605,,23/01/2020,62605,"[COMPAREX UK|THE HAWK BUSINESS PARK 
HAWKHILLS 
EASINGWOLD 
YORK
YO61 3FE|COMPANIES_HOUSE|02973781|No|No]",,24/01/2020,31/03/2021,"CallOffFromFrameworkAgreement ",
P107596,Contract,"MET OFFICE",Awarded,2020-05-26T20:47:04Z,"IT Services","Contract called off from Government framework RM1557.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,28/01/2020,26/07/2020,27/01/2020,NO,,Yes,No,No,Services,27750,,27/01/2020,27750,"[ROWE IT|SYMONA 
STATION ROAD 
LISKEARD 
CORNWALL 
PL144BY|NONE_OTHER||Yes|No]",,28/01/2020,26/07/2020,"CallOffFromFrameworkAgreement ",
P107523,Contract,"MET OFFICE",Awarded,2020-05-26T20:37:03Z,"IT Implementation Services","Contract called off from Government Framework RM1557.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,15/01/2020,31/01/2020,14/01/2020,NO,,Yes,No,No,Services,11660,,14/01/2020,11660,"[CACI LTD|CITY POINT 
TEMPLE GATE 
BS1 6PL|NONE_OTHER||Yes|No]",,15/01/2020,31/01/2020,"CallOffFromFrameworkAgreement ",
P107497,Contract,"MET OFFICE",Awarded,2020-05-26T20:27:20Z,"Meteorological Data Subscription","Meteorological data subscription.",,,"South West","72300000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,10/01/2020,30/11/2020,09/01/2020,NO,,Yes,No,No,Services,18925,,09/01/2020,18925,"[RIGNET UK LTD|NESSCO HOUSE
ARNHALL BUSINESS PARK 
WESTHILL 
ABERDEENSHIRE
AB32 6FG|NONE_OTHER||Yes|No]",,10/01/2020,30/11/2020,"SingleTenderActionNonOJEU ",
P107582,Contract,"MET OFFICE",Awarded,2020-05-26T20:11:47Z,"IT Software Licences","Contract awarded following further-competition under Government framework RM3733.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,23/01/2020,31/03/2021,22/01/2020,NO,,Yes,No,No,Services,106689,,22/01/2020,106689,"[COMPAREX UK|THE HAWK BUSINESS PARK 
HAWKHILLS 
EASINGWOLD
YORK
YO61 3FE|NONE_OTHER||No|No]",,23/01/2020,31/03/2021,"CallOffFromFrameworkAgreement ",
P107610,Contract,"MET OFFICE",Awarded,2020-05-26T16:38:21Z,"IT Software Support","IT Software maintenance and support required for existing software.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,29/01/2020,01/03/2020,28/01/2020,NO,,Yes,No,No,Services,12932,,28/01/2020,12932,"[SOUTRON LIMITED|THE LODGE 
HIGHGATE HOUSE 
BURLEY HILL
DERBY
DE222ET|NONE_OTHER||Yes|No]",,29/01/2020,01/03/2020,"SingleTenderActionNonOJEU ",
P107586,Contract,"MET OFFICE",Awarded,2020-05-26T16:33:22Z,"IT Software Licences","Contract called off from Government framework RM1557.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,23/01/2020,31/03/2021,22/01/2020,NO,,Yes,No,No,Services,27730,,22/01/2020,27730,"[DAISY COMMUNICATIONS|DAISY HOUSE 
LINDRED ROAD BUSINESS PARK 
NELSON
LANCASHIRE 
BB9 5SR|COMPANIES_HOUSE|03974683|No|No]",,23/01/2020,31/03/2021,"CallOffFromFrameworkAgreement ",
P107551,Contract,"MET OFFICE",Awarded,2020-05-26T16:28:54Z,"IT Cloud Services","Contract awarded from Government framework G-Cloud 11.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,17/01/2020,01/07/2022,16/01/2020,NO,,Yes,No,No,Services,39944,,16/01/2020,39944,"[NTT DATA UK LTD|1 ROYAL EXCHANGE 
LONDON 
EC3V 3DG|NONE_OTHER||No|No]",,17/01/2020,01/07/2022,"CallOffFromFrameworkAgreement ",
P107581,Contract,"MET OFFICE",Awarded,2020-05-26T16:25:05Z,"IT Software Licences","Contract awarded from Government Framework RM3733.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,23/01/2020,31/03/2021,22/01/2020,NO,,Yes,No,No,Services,617000,,22/01/2020,617000,"[COMPAREX UK|THE HAWK BUSINESS PARK 
HAWKHILLS 
EASINGWORLD
YORK
YO61 3FE|COMPANIES_HOUSE|02973781|No|No]",,23/01/2020,31/03/2021,"CallOffFromFrameworkAgreement ",
P107575,Contract,"MET OFFICE",Awarded,2020-05-18T16:34:58Z,"Meteorological Equipment","Components for Meteorological equipment in existing network.",,,"South West","38100000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,22/01/2020,25/02/2020,21/01/2020,NO,,Yes,No,No,Products,12064,,21/01/2020,12064,"[UKPOWERTECH|UNIT 11
COUNTESS STREET
ASHTON-UNDER-LYNE
LANCASHIRE
OL6 6UE|COMPANIES_HOUSE|04218769|Yes|No]",,22/01/2020,25/02/2020,"SingleTenderActionNonOJEU ",
P107555,Contract,"MET OFFICE",Awarded,2020-05-18T16:23:00Z,"Outstation electrical maintenance","Contract awarded for the provision of electrical and maintenance services to existing system at outstation.",,,"South West","71314100 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,17/01/2020,28/02/2020,16/01/2020,NO,,Yes,No,No,Services,12452,,16/01/2020,12452,"[I J CANNINGS & SON LTD|STRATFORD HOUSE
WATERBRIDGE COURT 
MATFORD PARK ROAD 
EXETER
EX2 8EX|NONE_OTHER||Yes|No]",,17/01/2020,28/02/2020,"SingleTenderActionNonOJEU ",
P107432,Contract,"MET OFFICE",Awarded,2020-05-01T14:04:49Z,"IT Support","Contract called off from Government framework G-Cloud 9 RM1557.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,18/12/2019,31/03/2020,17/12/2019,NO,,Yes,No,No,Services,15610,,17/12/2019,15610,"[NTT DATA UK|2 ROYAL EXCHANGE
LONDON
EC3V 3DG|COMPANIES_HOUSE|04109761|Yes|No]",,18/12/2019,31/03/2020,"CallOffFromFrameworkAgreement ",
P107373,Contract,"MET OFFICE",Awarded,2020-05-01T13:57:09Z,"IT Implementation services","IT implementation services.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,06/12/2019,05/06/2020,05/12/2019,NO,,Yes,No,No,Services,160000,,05/12/2019,160000,"[METEOMATICS LTD|SOWTON BUSINESS CENTRE
CAPITAL COURT
BITTERN RD
EXETER
EX2 7FW|NONE_OTHER||Yes|No]",,06/12/2019,05/06/2020,"SingleTenderActionNonOJEU ",
P107449,Contract,"MET OFFICE",Awarded,2020-04-28T12:40:06Z,"Commercial publication subscription","Subscription to scientific journals and publications.",,,"South West","22211100 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,20/12/2019,31/12/2020,19/12/2019,NO,,Yes,No,No,Services,95275,,19/12/2019,95275,"[CLARIVATE ANALYTICS (US) LLC|PO BOX 71416
CHICAGO 
IL 60694-1416
USA|NONE_OTHER||No|No]",,20/12/2019,31/12/2020,"SingleTenderActionNonOJEU ",
P107402,Contract,"MET OFFICE",Awarded,2020-04-28T12:31:13Z,"International Travel Training","International travel training services.",,,"South West","80000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,12/12/2019,30/06/2020,11/12/2019,NO,,Yes,No,No,Services,18025,,11/12/2019,18025,"[EDSON TIGER LTD|THE SCIENCE PARK CENTRE
6 BABBAGE WAY
EXETER 
DEVON 
EX5 2FN|COMPANIES_HOUSE|05129754|Yes|No]",,12/12/2019,30/06/2020,"SingleTenderActionNonOJEU ",
P107353,Contract,"MET OFFICE",Awarded,2020-04-28T12:23:30Z,"Software Development Services","Contract awarded following further competition run under DOS2 RM1043.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,04/12/2019,31/03/2020,03/12/2019,NO,,Yes,No,No,Services,249700,,03/12/2019,249700,"[CACI LTD|CITY POINT 
TEMPLE GATE
BRISTOL
BS1 6PL|NONE_OTHER||Yes|No]",,04/12/2019,31/03/2020,"CallOffFromFrameworkAgreement ",
P107378,Contract,"MET OFFICE",Awarded,2020-04-28T12:11:00Z,"IT Services and Subscription","IT software and support subscription.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,09/12/2019,08/12/2020,06/12/2019,NO,,Yes,No,No,Services,96000,,06/12/2019,96000,"[FORGEROCK LTD|60 QUEEN SQUARE 
BRISTOL
BR1 4JZ|COMPANIES_HOUSE|07227664|Yes|No]",,09/12/2019,08/12/2020,"SingleTenderActionNonOJEU ",
P107445,Contract,"MET OFFICE",Awarded,2020-04-28T12:03:13Z,"IT Services","Contract called off from Government Framework RM1557.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,19/12/2019,08/06/2020,18/12/2019,NO,,Yes,No,No,Services,30197,,18/12/2019,30197,"[BJSS|FIRST FLOOR 
CORONET HOUSE 
QUEEN STREET 
LEEDS 
LS12TW|COMPANIES_HOUSE|2777575|No|No]",,19/12/2019,08/06/2020,"CallOffFromFrameworkAgreement ",
P107453,Contract,"MET OFFICE",Awarded,2020-04-28T11:57:30Z,"Scientific Training Services","Scientific training services.",,,"South West","80000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,23/12/2019,20/02/2020,20/12/2019,NO,,Yes,No,No,Services,10100,,20/12/2019,10100,"[PTR ASSOCIATES LTD|21A PEACH STREET 
WOKINGHAM
BERKS 
RG40 1XJ|COMPANIES_HOUSE|2442290|Yes|No]",,23/12/2019,20/02/2020,"SingleTenderActionNonOJEU ",
P107407,Contract,"MET OFFICE",Awarded,2020-04-28T11:48:47Z,"IT Cloud Services","Contract called off from Government framework RM1557.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,13/12/2019,31/12/2020,12/12/2019,NO,,Yes,No,No,Services,72750,,12/12/2019,72750,"[IBM UNITED KINGDOM LTD|PO BOX 53
NORTH HARBOUR 
PORTSMOUTH 
PO6 3AE|COMPANIES_HOUSE|741598|No|No]",,13/12/2019,31/12/2020,"CallOffFromFrameworkAgreement ",
P107428,Contract,"MET OFFICE",Awarded,2020-04-28T11:41:38Z,"Software Licences","Software licences and support.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,17/12/2019,31/12/2020,16/12/2019,NO,,Yes,No,No,Services,49600,,16/12/2019,49600,"[GITHUB INC|88 COLIN P KELLY JR STREET
SAN FRANCISCO
USA
94107|NONE_OTHER||No|No]",,17/12/2019,31/12/2020,"SingleTenderActionNonOJEU ",
P107398,Contract,"MET OFFICE",Awarded,2020-04-27T16:40:38Z,"Video-conferencing Services","Videoconferencing services and support for existing hardware.",,,"South West","32232000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,11/12/2019,30/06/2020,10/12/2019,NO,,Yes,No,No,Services,24715,,10/12/2019,24715,"[XUPER|MALLARD HOUSE 
STAINER WAY 
WYVERN BUSINESS PARK 
DERBY
DE21 6BF|COMPANIES_HOUSE|1722490|Yes|No]",,11/12/2019,30/06/2020,"SingleTenderActionNonOJEU ",
P107465,Contract,"MET OFFICE",Awarded,2020-04-27T16:24:33Z,"IT Support","IT and website support.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,23/12/2019,31/03/2020,20/12/2019,NO,,Yes,No,No,Services,13662,,20/12/2019,13662,"[NEW SIGNATURE UK LTD|THE LAXMI BUILDING 
THE TANNERIES 
57 BERMONDSEY STREET
LONDON
SE1 3XJ|COMPANIES_HOUSE|04972823|Yes|No]",,23/12/2019,31/03/2020,"SingleTenderActionNonOJEU ",
P107429,Contract,"MET OFFICE",Awarded,2020-04-27T16:13:33Z,"IT Maintenance","Contract called off from Government Framework RM3733.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,17/12/2019,19/05/2020,16/12/2019,NO,,Yes,No,No,Services,74439,,16/12/2019,74439,"[COMPUTACENTER (UK) LTD|HATFIELD AVENUE 
HATFIELD 
HERTS 
AL10 9TW|NONE_OTHER||No|No]",,17/12/2019,19/05/2020,"CallOffFromFrameworkAgreement ",
P107399,Contract,"MET OFFICE",Awarded,2020-04-27T16:06:23Z,"IT Software Licences","Cloud-based software to support existing operations.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,11/12/2019,31/12/2020,10/12/2019,NO,,Yes,No,No,Services,26847,,10/12/2019,26847,"[CLEARVISION LIMITED|LAUREL FARM
WINTERS HILL
DURLEY 
SOUTHAMPTON
HAMPSHIRE
SO32 2AH|COMPANIES_HOUSE|05643578|Yes|No]",,11/12/2019,31/12/2020,"SingleTenderActionNonOJEU ",
P107466,Contract,"MET OFFICE",Awarded,2020-04-27T15:54:19Z,"IT Software licences and support","Contract called off from Government framework RM3733.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,23/12/2019,31/12/2020,20/12/2019,NO,,Yes,No,No,Services,113600,,20/12/2019,113600,"[COMPAREX UK|THE HAWK BUSINESS PARK 
HAWKHILLS 
EASINGWOLD
YORK 
YO61 3FE|COMPANIES_HOUSE|02973781|Yes|No]",,23/12/2019,31/12/2020,"CallOffFromFrameworkAgreement ",
P107394,Contract,"MET OFFICE",Awarded,2020-04-27T15:40:56Z,"Industrial gases","Provision of industrial gases.",,,"South West","24110000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,11/12/2019,04/01/2021,10/12/2019,NO,,Yes,No,No,Products,13079,,10/12/2019,13079,"[BOC LIMITED|57-59 BAILE ROAD
CANNING VALE
WESTERN AUSTRALIA 6155
AUSTRALIA|NONE_OTHER||No|No]",,11/12/2019,04/01/2021,"SingleTenderActionNonOJEU ",
P107433,Contract,"MET OFFICE",Awarded,2020-04-27T15:35:34Z,"IT Hardware","Contract called off from Government framework RM3733.",,,"South West","30200000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,18/12/2019,31/12/2023,17/12/2019,NO,,Yes,No,No,Products,324768,,17/12/2019,324768,"[COMPUTACENTER (UK) LTD|HATFIELD AVENUE 
HATFIELD
HERTS
AL109TW
|NONE_OTHER||No|No]",,18/12/2019,31/12/2023,"CallOffFromFrameworkAgreement ",
P107457,Contract,"MET OFFICE",Awarded,2020-04-27T15:26:44Z,"Calibration equipment","Calibration equipment contract awarded following competitive quotation exercise.",,,"South West","38300000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,23/12/2019,24/02/2020,20/12/2019,NO,,Yes,No,No,Products,82640,,20/12/2019,82640,"[FLUKE UK LTD|52 HURRICANE WAY
NORWICH
NORFOLK
NR66JB|COMPANIES_HOUSE|0669288|Yes|No]",,23/12/2019,24/02/2020,"CompetitiveQuotationNonOJEU ",
P107389,Contract,"MET OFFICE",Awarded,2020-04-27T15:15:29Z,"Marine Equipment","Buoy mooring ropes and other marine equipment awarded following competitive quotation exercise.",,,"South West","34930000 39541110 44619000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,10/12/2019,22/01/2020,09/12/2019,NO,,Yes,No,No,Products,44975,,09/12/2019,44975,"[SOUTHERN ROPES|155 HIGHLANDS ROAD
FAREHAM 
HAMPSHIRE
PO156JR
|COMPANIES_HOUSE|5847975|Yes|No]",,10/12/2019,22/01/2020,"CompetitiveQuotationNonOJEU ",
P107452,Contract,"MET OFFICE",Awarded,2020-04-27T15:02:41Z,"Marine System Equipment","Cable assemblies for equipment in existing marine network.",,,"South West","44322000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,20/12/2019,30/03/2020,19/12/2019,NO,,Yes,No,No,Products,58596,,19/12/2019,58596,"[LEMO (UK) LTD|12-20 NORTH STREET
WORTHING 
SUSSEX 
BN11 1DU|COMPANIES_HOUSE|01078059|Yes|No]",,20/12/2019,30/03/2020,"SingleTenderActionNonOJEU ",
P107257,Contract,"MET OFFICE",Awarded,2020-04-14T17:20:09Z,"Travel Management Services","Contract called off from Southern Universities Purchasing Consortium (SUPC) Framework Agreement TRA4027 Lot 1 Business Travel Management Service.",,,"South West","63516000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,13/11/2019,31/03/2020,12/11/2019,NO,,Yes,No,No,Services,1250000,,12/11/2019,1250000,"[MAWASEM LTD|CLARITY TRAVEL MANAGEMENT 
5 HARGREAVES COURT 
DYSON WAY
STAFFORDSHIRE TECHNOLOGY PARK 
BEACONSIDE
ST180WN|COMPANIES_HOUSE|07413901|No|No]",,13/11/2019,31/03/2020,"CallOffFromFrameworkAgreement ",
